"Número Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Termo Aditivo";"Data Publicação";"Objeto"
"001692023";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"000852024";"27/11/2024";"Objetivo: PRORROGAR, COM FUNDAMENTO NO ARTIGO 57, §1º, DA LEI N.º 8.666, DE 21 DE JUNHO DE 1993, O PRAZO DE VIGÊNCIA POR MAIS 12 (DOZE) MESES, COM INÍCIO EM 30/03/2025 E TÉRMINO EM 30/03/2026, E O PRAZO DE EXECUÇÃO POR MAIS 12 (DOZE) MESES, CONFORME O CRONOGRAMA FÍSICO - FINANCEIRO ACOSTADO AO DOC. SEI 1776891.  SUPRIMIR 4,42% DO VALOR INICIAL DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 608.988,20 (SEISCENTOS E OITO MIL NOVECENTOS E OITENTA E OITO REAIS E VINTE CENTAV"
"001722023";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"000472024";"10/07/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A READEQUAÇÃO DA PLANILHA ORÇAMENTÁRIA CONTRATUAL."
"001732023";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"000412024";"17/06/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A READEQUAÇÃO DA PLANILHA ORÇAMENTÁRIA CONTRATUAL."
"001862023";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"000452024";"27/06/2024";"Objetivo: O OBJETO DESTE TERMO ADITIVO CONSISTE NA PRORROGAÇÃO DO PRAZO DE VIGÊNCIA CONTRATUAL. POR FORÇA DO PRESENTE TERMO ADITIVO O PRAZO DE VIGÊNCIA FICA PRORROGADO POR MAIS 6 (SEIS) MESES, CONTADOS A PARTIR DO DIA 30.06.2024."
"000072023";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"193004";"DNOCS - CEST/RN - NATAL-RN";"000042024";"03/07/2024";"Objetivo: 1º TERMO ADITIVO AO CONTRATO Nº 7/2023 DE PRESTAÇÃO DE SERVIÇO DE ENGENHARIA QUE CELEBRAM ENTRE SI O DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS E A EMPRESA BARRETO SERVIÇOS DE PERFURAÇÃO DE POÇOS LTDA."
"000072023";"53000";"Ministério da Integração e do Desenvolvime";"22204";"Departamento Nacional de Obras Contra as Seca";"193004";"DNOCS - CEST/RN - NATAL-RN";"000072024";"26/11/2024";"Objetivo: RORROGAR O PRAZO DA VIGÊNCIA E DA EXECUÇÃO DO CONTRATO Nº 07/2023, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 30/12/2024 - 30/12/2025, NOS TERMOS DO ART. 57, (II OU IV), DA LEI N.º 8.666, DE 1993."
"000092023";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193101";"IBAMA - SUPERINTENDENCIA DE ALAGOAS/AL";"000012024";"02/07/2024";"Objetivo: PRORROGAR, POR MAIS 06(SEIS) MESES, DO PRAZO DE VIGÊNCIA DO CONTRATO Nº. 09/2023, CONFORME PREVISTO NOS TERMOS DO ART. II, DO ART. 57 DA LEI 8.666/93, COM INÍCIO NA DATA DE 29/06/2024 E TÉRMINO EM 29/12/2024."
"000012024";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193116";"IBAMA - SUPERINTENDENCIA DE PERNAMBUCO/PE";"000012024";"18/03/2024";"Objetivo: O OBJETO DO PRESENTE TERMO ADITIVO TEM POR OBJETO A PRORROGAÇÃO, POR MAIS 02 (DOIS) MESES, DO PRAZO DE VIGÊNCIA DO CONTRATO ADMINISTRATIVO Nº 01/2024, CONFORME PREVISTO NOS ARTIGOS 106 E 107 DA LEI 14.133, DE 2021."
"000012024";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193116";"IBAMA - SUPERINTENDENCIA DE PERNAMBUCO/PE";"000022024";"03/05/2024";"Objetivo: O OBJETO DO PRESENTE TERMO ADITIVO TEM POR OBJETO A PRORROGAÇÃO, POR MAIS 02 (DOIS) MESES, DO PRAZO DE VIGÊNCIA DO CONTRATO ADMINISTRATIVO Nº 01/2024, CONFORME PREVISTO NOS ARTIGOS 106 E 107 DA LEI 14.133, DE 2021."
"000082023";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193124";"IBAMA - SUPERINTENDENCIA DO RIO GRANDE SUL/RS";"000012024";"28/05/2024";"Objetivo: ALTERAÇÃO TEMPORÁRIA DO ENDEREÇO DA PRESTAÇÃO DE SERVIÇOS PARA RUA DR. SALVADOR FRANÇA, 1427 - JARDIM BOTÂNICO, PORTO ALEGRE - RS, 90690-000, EM RAZÃO DA INVIABILIDADE DE PRESTAÇÃO DE SERVIÇOS NA SEDE DA SUPERINTENDÊNCIA, COM FULCRO NA DECRETAÇÃO DE ESTADO DE CALAMIDADE PÚBLICA NO TERRITÓRIO DO ESTADO DO RIO GRANDE DO SUL, CONFORME DECRETO Nº 57.596, DE 1º DE MAIO DE 2024, DECRETO Nº 57.600, DE 4 DE MAIO DE 2024 E DECRETO LEGISLATIVO Nº 36, DE 2024."
"000032024";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193129";"IBAMA - SUPERINTENDENCIA DE SAO PAULO/SP";"000012024";"01/02/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO ADMINISTRATIVO Nº 03/2024, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 26/01/2024 A 26/01/2025, NOS TERMOS DO ART. 57, II, DA LEI N.º 8.666, DE 1993."
"003802023";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional do Índio";"194004";"COORDENACAO REG. DE GUAJARA MIRIM/RO";"000012024";"10/01/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETIVO A RETIFICAÇÃO AO CONTRATO N° 380, PARA INCLUSÃO DO VALOR BRUTO, UMA VEZ QUE NÃO CONSTA NO OBJETO DO CONTRATO O REFERIDO VALOR SEM O PERCENTUAL DE DESCONTO, PARA A CONTRATAÇÃO DE SERVIÇOS DE ADMINISTRAÇÃO, GERENCIAMENTO E CONTROLE DE ABASTECIMENTO PARA PROMOVER A AQUISIÇÃO DE COMBUSTÍVEIS, ÓLEOS LUBRIFICANTES, MANUTENÇÃO DA FROTA E DOS EQUIPAMENTOS PERTENCENTES, EM PARCERIA OU A SERVIÇO DA COORDENAÇÃO REGIONAL GUAJARÁ MIRIM E COORDENAÇÕES T"
"003802023";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional do Índio";"194004";"COORDENACAO REG. DE GUAJARA MIRIM/RO";"000022024";"16/10/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO O ACRÉSCIMO DE 25% AO VALOR INICIAL DO CONTRATO, A PARTIR DA ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 193.412,68 (CENTO E NOVENTA E TRÊS MIL QUATROCENTOS E DOZE REAIS E SESSENTA E OITO CENTAVOS) SEM DESCONTO E R$ 170.254,74 (CENTO E SETENTA MIL DUZENTOS E CINQUENTA E QUATRO REAIS E SETENTA E QUATRO CENTAVOS) COM DESCONTO; ALTERANDO A CLÁUSULA SEGUNDA - PREÇO, EM FUNÇÃO DO ACRÉSCIMO."
"003422023";"84000";"Ministério dos Povos Indígenas";"30202";"Fundação Nacional do Índio";"194063";"COORDENACAO REG. DO ALTO SOLIMOES/AM";"000012024";"16/10/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 342/2023, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 25/11/2024 A 25/11/2025, NOS TERMOS DO ART. 57, II OU IV, DA LEI N.º 8.666, DE 1993."
"000092023";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000012024";"19/11/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR O PRAZO DE VIGÊNCIA DO CONTRATO Nº 09/2023 POR MAIS 12 (DOZE) MESES, PELO PERÍODO DE 16/11/2024 A 16/11/2025,. REAJUSTE DE PREÇOS CONFORME IGPM. ACRÉSCIMO QUANTITATIVO EM 25%."
"000152023";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"000012024";"11/06/2024";"Objetivo: ACRÉSCIMO DE R$ 168.000,00 (CENTO E SESSENTA E OITO MIL REAIS), CONFORME O ANEXO A - DAS ADEQUAÇÕES, CONSISTENTE EM ALTERAR O VALOR DO ALUGUEL, O QUE EQUIVALE A 10,12%, DO VALOR INICIAL ATUALIZADO DO CONTRATO Nº 15/2023, COM FUNDAMENTO NO ART. 124, DA LEI 14.133/21."
"000592023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200334";"COORDENACAO GERAL DE ADMINISTRACAO CGAD/DLOG/";"000012024";"24/10/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000032024";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200346";"SUPERINTENDENCIA REGIONAL NO ESTADO DA BA";"000012024";"25/11/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000252023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200350";"SUPERINTENDENCIA REG DE POLICIA FEDERAL EM MG";"000012024";"15/05/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000252023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200350";"SUPERINTENDENCIA REG DE POLICIA FEDERAL EM MG";"000022024";"21/08/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000132023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200354";"SUPERINTENDENCIA REGIONAL NO ESTADO DO MS";"000062024";"10/04/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000012024";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200366";"DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUACU";"000012024";"28/11/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000052022";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200378";"SUPERINTENDENCIA REGIONAL NO ESTADO DE RO";"000012023";"12/01/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000242023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200394";"SUPERINTENDENCIA REGIONAL NO ESTADO DO RN";"000012024";"18/11/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000012024";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000012024";"10/09/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000092023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000012024";"22/08/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000092023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000022024";"26/09/2025";"Informação protegida por sigilo nos termos da legislação vigente"
"000102023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000012024";"10/04/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000122023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200402";"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"000012024";"26/09/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000272023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200404";"SUPERINTENDENCIA REGIONAL NO ESTADO DE TO";"000012024";"24/09/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000262023";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"000012024";"18/11/2024";"Informação protegida por sigilo nos termos da legislação vigente"
"000052024";"30000";"Ministério da Justiça e Segurança Pública";"30907";"Fundo Penitenciário Nacional";"200602";"PENITENCIARIA FEDERAL EM MOSSORO - RN";"000012024";"18/06/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A FORMALIZAÇÃO DE REPRESENTAÇÃO DA EMPRESA PUPO COZINHA INDUSTRIAL EIRELI?, INSCRITO(A) NO CNPJ SOB O Nº 04.449.984/0001-43, A SER REALIZADA POR SUA FILIAL DE CNPJ 04.449.984/0013-87, REFERENTE AO CONTRATO Nº 05/2024 (26795398)"
"000152024";"30000";"Ministério da Justiça e Segurança Pública";"30907";"Fundo Penitenciário Nacional";"200604";"PENITENCIARIA FEDERAL EM BRASILIA";"000012024";"22/11/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO Nº 15/2024 POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 24/01/2025 A 24/01/2026 NOS TERMOS DOS ARTIGOS 106 E 107 DA LEI N° 14.133, DE 2021."
"000012024";"42000";"Ministério da Cultura";"20203";"Agência Nacional do Cinema";"203003";"AGENCIA NACIONAL DO CINEMA";"000012024";"30/10/2024";"Objetivo: PRORROGAÇÃO DE VIGÊNCIA POR MAIS 12 MESES DE CONTRATO, COM CLÁUSULA DE RESCISÃO ANTECIPADA, PARA CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E ASSISTÊNCIA TÉCNICA, COM FORNECIMENTO INTEGRAL DE PEÇAS, MATERIAIS E COMPONENTES, DE 03 (TRÊS) ELEVADORES."
"000402023";"42000";"Ministério da Cultura";"20203";"Agência Nacional do Cinema";"203003";"AGENCIA NACIONAL DO CINEMA";"000012024";"29/08/2024";"Objetivo: ALTERAÇÃO QUANTITATIVA DO CONTRATO Nº 40/2023, NO PERCENTUAL DE 24,56% %,"
"000022024";"35000";"Ministério das Relações Exteriores";"35000";"Ministério das Relações Exteriores - Unida";"240013";"DIVISAO DE RECURSOS LOGISTICOS";"000012024";"03/09/2024";"Objetivo: ACRÉSCIMO AO CONTRATO Nº 02/2024, CORRESPONDENTE AO PERCENTUAL DE 12% (DOZE POR CENTO), CONFORME DISPÕE A ALÍNEA 'B', INCISO I, DO ART. 124 DA LEI Nº 14.133/2021. COM A APLICAÇÃO DO ACRÉSCIMO, O VALOR DO CONTRATO PASSARÁ A SER DE R$ 42.000,00 (QUARENTA E DOIS MIL REAIS)."
"000012024";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"240104";"INSTITUTO NACIONAL DE TECNOLOGIA - INT";"001012024";"06/06/2024";"Objetivo: SUPRIMIR 6 POSTOS DE TRABALHO DE SERVENTES, A PARTIR DE 01/06/2024, TENDO EM VISTA A FINALIZAÇÃO DOS SERVIÇOS DE ENGENHARIA NO PRÉDIO INT. O VALOR DO CONTRATO PASSA A SER DE R$ 943.915,56 ."
"000012024";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"240104";"INSTITUTO NACIONAL DE TECNOLOGIA - INT";"001022024";"06/09/2024";"Objetivo: CORRIGIR O VALOR TOTAL DA REPACTUAÇÃO 2024/2025 CONFORME CCT RJ001023/2024. O VALOR DA CONTRATAÇÃO PASSA A SER DE R$ 1.025.348,76."
"000012024";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"240104";"INSTITUTO NACIONAL DE TECNOLOGIA - INT";"001032024";"08/11/2024";"Objetivo: PRORROGAR O PRAZO DA VIGÊNCIA DO CONTRATO POR 12 MESES, PELO PERÍODO DE 04/11/2024 A 03/11/2025, BE.M COMO REEQUILÍBRIO ECOÔMICO-FINANCEIRO. O VALOR DO CONTRATO PASSA A SER DE R$ 1.100.901,72"
"011002023";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"240104";"INSTITUTO NACIONAL DE TECNOLOGIA - INT";"011012024";"13/05/2024";"Objetivo: PRORROGAR O CONTRATO Nº 03.011.00/2023 DE AQUISIÇÃO DE ESPECTRÔMETRO DE INFRAVERMELHO, POR 90 (NOVENTA) DIAS, CONTEMPLANDO-SE, NESTA OCASIÃO, O PERÍODO DE 10/05/2024 A 08/08/2024."
"000022024";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"240105";"INSTIT.NACIONAL DE PESQUISA DA AMAZONIA-INPA";"000012024";"28/11/2024";"Objetivo: SUPRESSÃO DE 0,903% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 14.908,54 (QUATORZE MIL, NOVECENTOS E OITO REAIS E CINQUENTA E QUATRO CENTAVOS), NOS MOLDES DO ART. 65, INCISO I, ALÍNEA 'B', §§ 1º E 2º, DA LEI N.º 8.666/1993; ACRÉSCIMO DE 24,90% DO VALOR INICIAL ATUALIZADO DO CONTRATO, A PARTIR DA DATA DE ASSINATURA DESTE INSTRUMENTO, EQUIVALENTE A R$ 411.207,59 (QUATROCENTOS E ONZE MIL, DUZENTOS E SETE REIAIS E CINQUENTA E NOVE CEN"
"000212023";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"240126";"OBSERVATORIO NACIONAL";"000012024";"26/03/2024";"Objetivo: ADITIVO DE 16,13% DO CONTRATO, RESULTANDO NO ACRESCIMO DO VALOR DE R$ 109.100,00 (CENTO E NOVE MIL E CEM REAIS )"
"000032024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"06/03/2024";"Objetivo: ALTERAR O PRAZO DE EXECUÇÃO DO OBJETO CONTRATUAL"
"000042024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"11/09/2024";"Objetivo: SUPRESSÃO QUANTITATIVA DO ITEM 02, EQUIVALE A, APROXIMADAMENTE, 0,5% DO VALOR INICIAL ATUALIZADO DO CONTRATO Nº 4/2024, E ALTERAÇÃO DO CRONOGRAMA DE ENTREGA."
"000092024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"13/09/2024";"Objetivo: ADEQUAR A REDAÇÃO DO SUBITEM 1.3 DO TERMO DE REFERÊNCIA, QUE TRATA DA VIGÊNCIA CONTRATUAL, PARA CONTEMPLAR O PRAZO DE VIGÊNCIA DA CONTRATAÇÃO DE 1 (UM) ANO, AO INVÉS DE 5 (CINCO) ANOS, E ADEQUAR A REDAÇÃO DA CLÁUSULA SEGUNDA - VIGÊNCIA E PRORROGAÇÃO DO CONTRATO"
"000092024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000022024";"05/11/2024";"Objetivo: REDUÇÃO DO VALOR UNITÁRIO DO ITEM CONTRATADO, QUE PASSA DE R$ 0,78 (SETENTA E OITO CENTAVOS) PARA R$ 0,76 (SETENTA E SEIS CENTAVOS) E PRORROGAÇÃO DO PRAZO DE VIGÊNCIA CONTRATUAL"
"000122024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"12/11/2024";"Objetivo: ACRÉSCIMO DE APROXIMADAMENTE 25% AO VALOR DO CONTRATO QUE TEM COMO OBJETO A AQUISIÇÃO DE REAGENTE PARA DIAGNÓSTICO CLÍNICO 1, CONJUNTO COMPLETO, QUALITATIVO DE CRYPTOCOCCUS SP, IMUNOCROMATOGRAFIA, TESTE E PRORROGAÇÃO DO PRAZO DE VIGÊNCIA CONTRATUAL"
"000132024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"07/08/2024";"Objetivo: ACRÉSCIMO AO VALOR ATUALIZADO DO CONTRATO, QUE TEM COMO OBJETO PENTOXIFILINA 400 MG"
"000142024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"20/05/2024";"Objetivo: ACRÉSCIMO AO VALOR DO CONTRATO QUE TEM COMO OBJETO NICOTINA, 2 MG, GOMA DE MASCAR"
"000152024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"04/07/2024";"Objetivo: ACRÉSCIMO DE 25% AO VALOR ATUALIZADO DO CONTRATO QUE TEM COMO OBJETO A AQUISIÇÃO DO MEDICAMENTO TRIENTINA CLORIDRATO 250MG"
"000202024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"03/07/2024";"Objetivo: ACRÉSCIMO DE 25% AO VALOR ATUALIZADO DO CONTRATO QUE TEM COMO OBJETO A AQUISIÇÃO DO MEDICAMENTO MINOCICLINA CLORIDRATO 100 MG"
"000292024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"18/09/2024";"Objetivo: ACRÉSCIMO AO VALOR DO CONTRATO Nº 29/2024, QUE TEM COMO OBJETO O MEDICAMENTO ROMOSOZUMABE, 90 MG/ML, SOLUÇÃO INJETÁVEL, SERINGA PREENCHIDA"
"000302024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"04/10/2024";"Objetivo: ACRESCENTAR 25% AO VALOR ATUALIZADO DO CONTRATO DO MEDICAMENTO RASAGILINA 1 MG"
"000312024";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"17/07/2024";"Objetivo: ACRÉSCIMO DE APROXIMADAMENTE 25% AO VALOR DO CONTRATO QUE TEM COMO OBJETO A AQUISIÇÃO DE INSULINA, ANÁLOGA DE AÇÃO RÁPIDA, 100UI/ML, SOLUÇÃO INJETÁVEL, C/ SISTEMA DE APLICAÇÃO"
"003612023";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"02/08/2024";"Objetivo: ACRÉSCIMO AO VALOR DO CONTRATO, QUE TEM COMO OBJETO LEVETIRACETAM 750 MG"
"003642023";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"24/07/2024";"Objetivo: ACRÉSCIMO AO VALOR ATUALIZADO DO CONTRATO, QUE TEM COMO OBJETO CLOTIANIDINA ASSOCIADO À DELTRAMETRINA 50% P/P + 6,25% P/P. PÓ MOLHÁVEL"
"003662023";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"05/06/2024";"Objetivo: ACRÉSCIMO DE 25% AO VALOR DO CONTRATO Nº 366/2023 QUE TEM COMO OBJETO A AQUISIÇÃO DO MEDICAMENTO RISANQUIZUMABE, 90 MG/ML, SOLUÇÃO INJETÁVEL, SERINGA PREENCHIDA"
"003672023";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"000012024";"18/07/2024";"Objetivo: ACRÉSCIMO AO VALOR ATUALIZADO DO CONTRATO, QUE TEM COMO OBJETO O MEDICAMENTO CINACALCETE 30 MG"
"000592023";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"250110";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MS";"000012024";"05/11/2024";"Objetivo: CORRIGIR ERRO MATERIAL NA REDAÇÃO DA CLÁUSULA SEGUNDA DO CONTRATO ADMINISTRATIVO Nº 59/2023"
"000052024";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254420";"FUNDACAO OSWALDO CRUZ";"000012024";"05/11/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA POR 4 (QUATRO) MESES E O ACRÉSCIMO DE 25% AO VALOR INICIAL DO CONTRATO,"
"001712023";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254420";"FUNDACAO OSWALDO CRUZ";"000012024";"23/10/2024";"Objetivo: O OBJETO DO PRESENTE TERMO ADITIVO É A ALTERAÇÃO CONTRATUAL, OBJETIVANDO O ACRÉSCIMO DE 25% (VINTE E CINCO POR CENTO) DO VALOR INICIAL DO CONTRATO N° 171/2023 (DOC. SEI 3490278), COM FULCRO NO QUE DISPÕE O ART. 65, INCISO I E §1º, DA LEI 8.666/93."
"001722023";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254420";"FUNDACAO OSWALDO CRUZ";"000012024";"23/07/2024";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR FINALIDADE A REVISÃO DO VALOR CONTRATUAL, COM VISTAS À MANUTENÇÃO DO EQUILÍBRIO ECONÔMICO-FINANCEIRO DA AVENÇA, NOS TERMOS DO ART. 65, II, 'D' DA LEI 8.666/1993."
"000012024";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254421";"INSTITUTO AGGEU MAGALHAES";"000012024";"15/04/2024";"Objetivo: PRORROGAÇÃO DO PRAZO DE VIGÊNCIA, POR 03 (TRÊS) MESES, EM CONFORMIDADE COM A JUSTIFICATIVA TÉCNICA ANEXADA E COM FUNDAMENTO NO QUE DISPÕE O ART. 107 DA LEI Nº 14.133, DE 2021."
